participantID,trialNum,stage,stageName,trueCountry,differentials,likelihoods,correct,correctCountryIdx,likelihoodCorrect,highestLikelihoodValue,highestLikelihoodDifferential,highestLikelihoodCorrect
5a9e9fc46219a30001f54994,2,3,People & Culture,SOUTH KOREA,"TIBET, INDIA, PAKISTAN, SIBERIA","4, 8, 7, 6",0,0,0,8,INDIA,0
5a9e9fc46219a30001f54994,3,1,Geography,MONGOLIA,"INDIA, PAKISTAN, TIBET","8, 6, 6",0,0,0,8,INDIA,0
5a9e9fc46219a30001f54994,3,2,History & Politics,MONGOLIA,"INDIA, PAKISTAN, TIBET","8, 6, 6",0,0,0,8,INDIA,0
5a9e9fc46219a30001f54994,3,3,People & Culture,MONGOLIA,"INDIA, PAKISTAN, TIBET","8, 6, 6",0,0,0,8,INDIA,0
5a9e9fc46219a30001f54994,4,1,Geography,GREECE,"GERMANY, ROMANIA, BULGARIA","5, 6, 6",0,0,0,6,ROMANIA,0
5a9e9fc46219a30001f54994,4,2,History & Politics,GREECE,"GERMANY, ROMANIA, BULGARIA","5, 6, 6",0,0,0,6,ROMANIA,0
5a9e9fc46219a30001f54994,4,3,People & Culture,GREECE,"GERMANY, ROMANIA, BULGARIA","5, 6, 9",0,0,0,9,BULGARIA,0
5a9e9fc46219a30001f54994,5,1,Geography,BOTSWANA,"GHANA, ETHIOPIA, SOUTH AFRICA","5, 6, 6",0,0,0,6,ETHIOPIA,0
5a9e9fc46219a30001f54994,5,2,History & Politics,BOTSWANA,"GHANA, ETHIOPIA, SOUTH AFRICA","5, 6, 6",0,0,0,6,ETHIOPIA,0
5a9e9fc46219a30001f54994,5,3,People & Culture,BOTSWANA,"GHANA, ETHIOPIA, SOUTH AFRICA","5, 6, 6",0,0,0,6,ETHIOPIA,0
5a9e9fc46219a30001f54994,6,1,Geography,SWITZERLAND,INDIA,5,0,0,0,5,INDIA,0
5a9e9fc46219a30001f54994,6,2,History & Politics,SWITZERLAND,"INDIA, FINLAND, SWEDEN","5, 6, 6",0,0,0,6,FINLAND,0
5a9e9fc46219a30001f54994,6,3,People & Culture,SWITZERLAND,"INDIA, FINLAND, SWEDEN","5, 6, 6",0,0,0,6,FINLAND,0
5b5523d6d8348500012cfccf,1,1,Geography,BOTSWANA,CHAD,5,0,0,0,5,CHAD,0
5b5523d6d8348500012cfccf,1,2,History & Politics,BOTSWANA,CHAD,5,0,0,0,5,CHAD,0
5b5523d6d8348500012cfccf,1,3,People & Culture,BOTSWANA,"CHAD, SOUTH AFRICA","1, 5",0,0,0,5,SOUTH AFRICA,0
5b5523d6d8348500012cfccf,2,1,Geography,COLOMBIA,BRAZIL,2,0,0,0,2,BRAZIL,0
5b5523d6d8348500012cfccf,2,2,History & Politics,COLOMBIA,BRAZIL,2,0,0,0,2,BRAZIL,0
5b5523d6d8348500012cfccf,2,3,People & Culture,COLOMBIA,BRAZIL,1,0,0,0,1,BRAZIL,0
5b5523d6d8348500012cfccf,3,1,Geography,GREECE,"TURKEY, AUSTRIA, ROMANIA, HUNGARY, SLOVANIA, SERBIA","2, 2, 2, 2, 2, 2",0,0,0,2,TURKEY,0
5b5523d6d8348500012cfccf,3,2,History & Politics,GREECE,"TURKEY, AUSTRIA, ROMANIA, HUNGARY, SLOVANIA, SERBIA","2, 2, 2, 2, 2, 2",0,0,0,2,TURKEY,0
5b5523d6d8348500012cfccf,3,3,People & Culture,GREECE,"AUSTRIA, HUNGARY, SLOVANIA, SERBIA","2, 2, 2, 2",0,0,0,2,AUSTRIA,0
5b5523d6d8348500012cfccf,4,1,Geography,SWITZERLAND,POLAND,2,0,0,0,2,POLAND,0
5b5523d6d8348500012cfccf,4,2,History & Politics,SWITZERLAND,"POLAND, UKRAINE","2, 2",0,0,0,2,POLAND,0
5b5523d6d8348500012cfccf,4,3,People & Culture,SWITZERLAND,"POLAND, UKRAINE","2, 2",0,0,0,2,POLAND,0
5b5523d6d8348500012cfccf,5,1,Geography,MONGOLIA,"SIBERIA, GEORGIA, KAZAKSTAN, MONGOLIA","1, 2, 2, 2",1,4,2,2,GEORGIA,0
5b5523d6d8348500012cfccf,5,2,History & Politics,MONGOLIA,"SIBERIA, GEORGIA, KAZAKSTAN, MONGOLIA","1, 2, 2, 2",1,4,2,2,GEORGIA,0
5b5523d6d8348500012cfccf,5,3,People & Culture,MONGOLIA,"GEORGIA, KAZAKSTAN, TIBET","2, 2, 2",0,0,0,2,GEORGIA,0
5b5523d6d8348500012cfccf,6,1,Geography,SOUTH KOREA,"SOUTH KOREA, VIETNAM","2, 2",1,1,2,2,SOUTH KOREA,1
5b5523d6d8348500012cfccf,6,2,History & Politics,SOUTH KOREA,SOUTH KOREA,2,1,1,2,2,SOUTH KOREA,1
5b5523d6d8348500012cfccf,6,3,People & Culture,SOUTH KOREA,SOUTH KOREA,10,1,1,10,10,SOUTH KOREA,1
5b88002a7bb9e90001f0703f,1,1,Geography,MONGOLIA,MONGOLIA,7,1,1,7,7,MONGOLIA,1
5b88002a7bb9e90001f0703f,1,2,History & Politics,MONGOLIA,MONGOLIA,8,1,1,8,8,MONGOLIA,1
5b88002a7bb9e90001f0703f,1,3,People & Culture,MONGOLIA,MONGOLIA,8,1,1,8,8,MONGOLIA,1
5b88002a7bb9e90001f0703f,2,1,Geography,GREECE,"POLAND, DENMARK","6, 4",0,0,0,6,POLAND,0
5b88002a7bb9e90001f0703f,2,2,History & Politics,GREECE,"POLAND, DENMARK","6, 4",0,0,0,6,POLAND,0
5b88002a7bb9e90001f0703f,2,3,People & Culture,GREECE,"POLAND, DENMARK","6, 4",0,0,0,6,POLAND,0
5b88002a7bb9e90001f0703f,3,1,Geography,SOUTH KOREA,INDONESIA,7,0,0,0,7,INDONESIA,0
5b88002a7bb9e90001f0703f,3,2,History & Politics,SOUTH KOREA,INDONESIA,5,0,0,0,5,INDONESIA,0
5b88002a7bb9e90001f0703f,3,3,People & Culture,SOUTH KOREA,INDONESIA,3,0,0,0,3,INDONESIA,0
5b88002a7bb9e90001f0703f,4,1,Geography,SWITZERLAND,"LUXEMBRUG, MONACO, SWITZERLAND","8, 3, 8",1,3,8,8,LUXEMBRUG,0
5b88002a7bb9e90001f0703f,4,2,History & Politics,SWITZERLAND,"LUXEMBRUG, MONACO, SWITZERLAND","8, 3, 8",1,3,8,8,LUXEMBRUG,0
5b88002a7bb9e90001f0703f,4,3,People & Culture,SWITZERLAND,"LUXEMBRUG, MONACO, SWITZERLAND","8, 3, 8",1,3,8,8,LUXEMBRUG,0
5b88002a7bb9e90001f0703f,5,1,Geography,COLOMBIA,"CHILE, PERU, URAGUAY","8, 5, 6",0,0,0,8,CHILE,0
5b88002a7bb9e90001f0703f,5,2,History & Politics,COLOMBIA,"CHILE, PERU, URAGUAY","8, 5, 6",0,0,0,8,CHILE,0
5b88002a7bb9e90001f0703f,5,3,People & Culture,COLOMBIA,"CHILE, PERU, URAGUAY","8, 5, 6",0,0,0,8,CHILE,0
5b88002a7bb9e90001f0703f,6,1,Geography,BOTSWANA,KENYA,6,0,0,0,6,KENYA,0
5b88002a7bb9e90001f0703f,6,2,History & Politics,BOTSWANA,KENYA,2,0,0,0,2,KENYA,0
5b88002a7bb9e90001f0703f,6,3,People & Culture,BOTSWANA,KENYA,2,0,0,0,2,KENYA,0
5badcd276322c5000157c196,1,1,Geography,GREECE,CROATIA,5,0,0,0,5,CROATIA,0
5badcd276322c5000157c196,1,2,History & Politics,GREECE,"CROATIA, ITALY","5, 6",0,0,0,6,ITALY,0
5badcd276322c5000157c196,1,3,People & Culture,GREECE,"CROATIA, ITALY, BOSNIA","5, 6, 5",0,0,0,6,ITALY,0
5badcd276322c5000157c196,2,1,Geography,BOTSWANA,NIGERIA,5,0,0,0,5,NIGERIA,0
5badcd276322c5000157c196,2,2,History & Politics,BOTSWANA,NIGERIA,5,0,0,0,5,NIGERIA,0
5badcd276322c5000157c196,2,3,People & Culture,BOTSWANA,NIGERIA,1,0,0,0,1,NIGERIA,0
5badcd276322c5000157c196,3,1,Geography,COLOMBIA,CHILE,5,0,0,0,5,CHILE,0
5badcd276322c5000157c196,3,2,History & Politics,COLOMBIA,"CHILE, BRAZIL","5, 3",0,0,0,5,CHILE,0
5badcd276322c5000157c196,3,3,People & Culture,COLOMBIA,"CHILE, BRAZIL, ARGENTINA","5, 3, 6",0,0,0,6,ARGENTINA,0
5badcd276322c5000157c196,4,1,Geography,SWITZERLAND,DENMARK,5,0,0,0,5,DENMARK,0
5badcd276322c5000157c196,4,2,History & Politics,SWITZERLAND,DENMARK,5,0,0,0,5,DENMARK,0
5badcd276322c5000157c196,4,3,People & Culture,SWITZERLAND,DENMARK,4,0,0,0,4,DENMARK,0
5badcd276322c5000157c196,5,1,Geography,SOUTH KOREA,PHILIPPIANS,3,0,0,0,3,PHILIPPIANS,0
5badcd276322c5000157c196,5,2,History & Politics,SOUTH KOREA,PHILIPPIANS,3,0,0,0,3,PHILIPPIANS,0
5badcd276322c5000157c196,5,3,People & Culture,SOUTH KOREA,"PHILIPPIANS, CAMBODIA","3, 6",0,0,0,6,CAMBODIA,0
5badcd276322c5000157c196,6,1,Geography,MONGOLIA,MALAYSIA,4,0,0,0,4,MALAYSIA,0
5badcd276322c5000157c196,6,2,History & Politics,MONGOLIA,MALAYSIA,4,0,0,0,4,MALAYSIA,0
5badcd276322c5000157c196,6,3,People & Culture,MONGOLIA,"MALAYSIA, SIR LANKA","4, 3",0,0,0,4,MALAYSIA,0
5bb0cc738f3bd70001e513e3,1,1,Geography,MONGOLIA,"SUDAN, AFGHANISTAN, PAKISTAN","5, 6, 6",0,0,0,6,AFGHANISTAN,0
5bb0cc738f3bd70001e513e3,1,2,History & Politics,MONGOLIA,"SUDAN, AFGHANISTAN, PAKISTAN","2, 8, 8",0,0,0,8,AFGHANISTAN,0
5bb0cc738f3bd70001e513e3,1,3,People & Culture,MONGOLIA,"SUDAN, AFGHANISTAN, PAKISTAN","2, 8, 8",0,0,0,8,AFGHANISTAN,0
5bb0cc738f3bd70001e513e3,2,1,Geography,BOTSWANA,SOUTH AFRICA,5,0,0,0,5,SOUTH AFRICA,0
5bb0cc738f3bd70001e513e3,2,2,History & Politics,BOTSWANA,"SOUTH AFRICA, NIGERIA, GHANA","5, 6, 6",0,0,0,6,NIGERIA,0
5bb0cc738f3bd70001e513e3,2,3,People & Culture,BOTSWANA,"SOUTH AFRICA, NIGERIA, GHANA","5, 6, 6",0,0,0,6,NIGERIA,0
5bb0cc738f3bd70001e513e3,3,1,Geography,SOUTH KOREA,"SIBERIA, TURKMENISTAN","5, 6",0,0,0,6,TURKMENISTAN,0
5bb0cc738f3bd70001e513e3,3,2,History & Politics,SOUTH KOREA,"SIBERIA, TURKMENISTAN","4, 2",0,0,0,4,SIBERIA,0
5bb0cc738f3bd70001e513e3,3,3,People & Culture,SOUTH KOREA,"SIBERIA, TURKMENISTAN, AFGHANISTAN","4, 2, 6",0,0,0,6,AFGHANISTAN,0
5bb0cc738f3bd70001e513e3,4,1,Geography,SWITZERLAND,"AUSTRIA, GERMANY, SWITZERLAND","5, 6, 6",1,3,6,6,GERMANY,0
5bb0cc738f3bd70001e513e3,4,2,History & Politics,SWITZERLAND,"AUSTRIA, GERMANY, SWITZERLAND","5, 6, 6",1,3,6,6,GERMANY,0
5bb0cc738f3bd70001e513e3,4,3,People & Culture,SWITZERLAND,"AUSTRIA, GERMANY, SWITZERLAND","5, 6, 6",1,3,6,6,GERMANY,0
5bb0cc738f3bd70001e513e3,5,1,Geography,COLOMBIA,PERU,5,0,0,0,5,PERU,0
5bb0cc738f3bd70001e513e3,5,2,History & Politics,COLOMBIA,PERU,7,0,0,0,7,PERU,0
5bb0cc738f3bd70001e513e3,5,3,People & Culture,COLOMBIA,"PERU, BRAZIL, GUATEMALA","7, 6, 6",0,0,0,7,PERU,0
5bb0cc738f3bd70001e513e3,6,1,Geography,GREECE,"AUSTRIA, SLOVAKIA, SLOVENIA","5, 6, 6",0,0,0,6,SLOVAKIA,0
5bb0cc738f3bd70001e513e3,6,2,History & Politics,GREECE,"AUSTRIA, SLOVAKIA, SLOVENIA","2, 8, 8",0,0,0,8,SLOVAKIA,0
5bb0cc738f3bd70001e513e3,6,3,People & Culture,GREECE,"AUSTRIA, SLOVAKIA, SLOVENIA, CROATIA","2, 8, 8, 9",0,0,0,9,CROATIA,0
5bb511c6689fc5000149c703,1,1,Geography,MONGOLIA,SIBERIA,5,0,0,0,5,SIBERIA,0
5bb511c6689fc5000149c703,1,2,History & Politics,MONGOLIA,SIBERIA,4,0,0,0,4,SIBERIA,0
5bb511c6689fc5000149c703,1,3,People & Culture,MONGOLIA,SIBERIA,7,0,0,0,7,SIBERIA,0
5bb511c6689fc5000149c703,2,1,Geography,COLOMBIA,BRAZIL,1,0,0,0,1,BRAZIL,0
5bb511c6689fc5000149c703,2,2,History & Politics,COLOMBIA,BRAZIL,2,0,0,0,2,BRAZIL,0
5bb511c6689fc5000149c703,2,3,People & Culture,COLOMBIA,"BRAZIL, CHILE","2, 3",0,0,0,3,CHILE,0
5bb511c6689fc5000149c703,3,1,Geography,BOTSWANA,QATAR,2,0,0,0,2,QATAR,0
5bb511c6689fc5000149c703,3,2,History & Politics,BOTSWANA,"QATAR, GHANA","1, 1",0,0,0,1,QATAR,0
5bb511c6689fc5000149c703,3,3,People & Culture,BOTSWANA,"QATAR, GHANA, EGYPT","1, 1, 2",0,0,0,2,EGYPT,0
5bb511c6689fc5000149c703,4,1,Geography,GREECE,FRANCE,2,0,0,0,2,FRANCE,0
5bb511c6689fc5000149c703,4,2,History & Politics,GREECE,FRANCE,2,0,0,0,2,FRANCE,0
5bb511c6689fc5000149c703,4,3,People & Culture,GREECE,"FRANCE, POLAND","2, 5",0,0,0,5,POLAND,0
5bb511c6689fc5000149c703,5,1,Geography,SWITZERLAND,FRANCE,1,0,0,0,1,FRANCE,0
5bb511c6689fc5000149c703,5,2,History & Politics,SWITZERLAND,"FRANCE, SPAIN, ENGLAND, GERMANY","4, 4, 4, 4",0,0,0,4,FRANCE,0
5bb511c6689fc5000149c703,5,3,People & Culture,SWITZERLAND,"POLAND, PORTUGAL","1, 6",0,0,0,6,PORTUGAL,0
5bb511c6689fc5000149c703,6,1,Geography,SOUTH KOREA,RUSSIA,5,0,0,0,5,RUSSIA,0
5bb511c6689fc5000149c703,6,2,History & Politics,SOUTH KOREA,"RUSSIA, JAPAN","3, 6",0,0,0,6,JAPAN,0
5bb511c6689fc5000149c703,6,3,People & Culture,SOUTH KOREA,RUSSIA,7,0,0,0,7,RUSSIA,0
5be39428dd850e0001d2d401,1,1,Geography,SWITZERLAND,"FINLAND, SWEDEN, LITHUANIA, CROACIA","2, 2, 4, 2",0,0,0,4,LITHUANIA,0
5be39428dd850e0001d2d401,1,2,History & Politics,SWITZERLAND,"FINLAND, SWEDEN, LITHUANIA, CROACIA, DENMARK","5, 4, 4, 2, 3",0,0,0,5,FINLAND,0
5be39428dd850e0001d2d401,1,3,People & Culture,SWITZERLAND,SWITZERLAND,10,1,1,10,10,SWITZERLAND,1
5be39428dd850e0001d2d401,2,1,Geography,SOUTH KOREA,"SOUTH KOREA, NORTH KOREA","5, 6",1,1,5,6,NORTH KOREA,0
5be39428dd850e0001d2d401,2,2,History & Politics,SOUTH KOREA,"SOUTH KOREA, NORTH KOREA, KAZAKHSTAN","5, 6, 6",1,1,5,6,NORTH KOREA,0
5be39428dd850e0001d2d401,2,3,People & Culture,SOUTH KOREA,"SOUTH KOREA, KAZAKHSTAN","9, 6",1,1,9,9,SOUTH KOREA,1
5be39428dd850e0001d2d401,3,1,Geography,COLOMBIA,"CHILE, BOLIVIA","4, 6",0,0,0,6,BOLIVIA,0
5be39428dd850e0001d2d401,3,2,History & Politics,COLOMBIA,"CHILE, BOLIVIA, COLOMBIA","4, 6, 4",1,3,4,6,BOLIVIA,0
5be39428dd850e0001d2d401,3,3,People & Culture,COLOMBIA,"CHILE, BOLIVIA, COLOMBIA","4, 6, 8",1,3,8,8,COLOMBIA,1
5be39428dd850e0001d2d401,4,1,Geography,MONGOLIA,"RUSSIA, IRAN","4, 2",0,0,0,4,RUSSIA,0
5be39428dd850e0001d2d401,4,2,History & Politics,MONGOLIA,"RUSSIA, IRAN","4, 2",0,0,0,4,RUSSIA,0
5be39428dd850e0001d2d401,4,3,People & Culture,MONGOLIA,"IRAN, MONGOLIA","2, 8",1,2,8,8,MONGOLIA,1
5be39428dd850e0001d2d401,5,1,Geography,GREECE,"FRANCE, GERMANY","4, 6",0,0,0,6,GERMANY,0
5be39428dd850e0001d2d401,5,2,History & Politics,GREECE,"FRANCE, GERMANY, UKRAINE","4, 6, 6",0,0,0,6,GERMANY,0
5be39428dd850e0001d2d401,5,3,People & Culture,GREECE,"FRANCE, GERMANY, UKRAINE, GREECE","4, 6, 6, 6",1,4,6,6,GERMANY,0
5be39428dd850e0001d2d401,6,1,Geography,BOTSWANA,"ANGOLA, NIGERIA, MOZAMBIQUE","5, 6, 6",0,0,0,6,NIGERIA,0
5be39428dd850e0001d2d401,6,2,History & Politics,BOTSWANA,"ANGOLA, NIGERIA, MOZAMBIQUE","5, 6, 6",0,0,0,6,NIGERIA,0
5be39428dd850e0001d2d401,6,3,People & Culture,BOTSWANA,"ANGOLA, NIGERIA, MOZAMBIQUE, BOTSWANA, BURKINA FASO","5, 6, 6, 6, 6",1,4,6,6,NIGERIA,0
5c6400cbcb937d00012d8866,1,1,Geography,COLOMBIA,"BOLIVIA, COLOMBIA, ECUADOR, VENEZUELA","7, 4, 7, 4",1,2,4,7,BOLIVIA,0
5c6400cbcb937d00012d8866,1,2,History & Politics,COLOMBIA,"BOLIVIA, COLOMBIA, ECUADOR, VENEZUELA","7, 4, 7, 4",1,2,4,7,BOLIVIA,0
5c6400cbcb937d00012d8866,1,3,People & Culture,COLOMBIA,"COLOMBIA, ECUADOR, CHILE","5, 7, 7",1,1,5,7,ECUADOR,0
5c6400cbcb937d00012d8866,2,1,Geography,BOTSWANA,"EGYPT, MOROCCO, SOUTH AFRICA","4, 5, 7",0,0,0,7,SOUTH AFRICA,0
5c6400cbcb937d00012d8866,2,2,History & Politics,BOTSWANA,"EGYPT, MOROCCO, SOUTH AFRICA","6, 5, 6",0,0,0,6,EGYPT,0
5c6400cbcb937d00012d8866,2,3,People & Culture,BOTSWANA,"EGYPT, SUDAN","3, 3",0,0,0,3,EGYPT,0
5c6400cbcb937d00012d8866,3,1,Geography,SOUTH KOREA,"SOUTH KOREA, JAPAN, IRAN, PAKISTAN","7, 7, 3, 3",1,1,7,7,SOUTH KOREA,1
5c6400cbcb937d00012d8866,3,2,History & Politics,SOUTH KOREA,"SOUTH KOREA, JAPAN, IRAN, PAKISTAN, INDIE","7, 7, 3, 3, 6",1,1,7,7,SOUTH KOREA,1
5c6400cbcb937d00012d8866,3,3,People & Culture,SOUTH KOREA,SOUTH KOREA,9,1,1,9,9,SOUTH KOREA,1
5c6400cbcb937d00012d8866,4,1,Geography,SWITZERLAND,"PORTUGAL, SPAIN, SWEDEN, NORWAY, FINLAND, DENMARK","2, 2, 8, 8, 8, 6",0,0,0,8,SWEDEN,0
5c6400cbcb937d00012d8866,4,2,History & Politics,SWITZERLAND,"SWEDEN, NORWAY, FINLAND, DENMARK","8, 6, 8, 6",0,0,0,8,SWEDEN,0
5c6400cbcb937d00012d8866,4,3,People & Culture,SWITZERLAND,"SWEDEN, NORWAY, FINLAND, DENMARK","9, 3, 2, 5",0,0,0,9,SWEDEN,0
5c6400cbcb937d00012d8866,5,1,Geography,MONGOLIA,"JAPAN, INDIE","5, 4",0,0,0,5,JAPAN,0
5c6400cbcb937d00012d8866,5,2,History & Politics,MONGOLIA,"JAPAN, INDIE, IRAN, PAKISTAN","2, 7, 7, 6",0,0,0,7,INDIE,0
5c6400cbcb937d00012d8866,5,3,People & Culture,MONGOLIA,"INDIE, PAKISTAN, IRAQ","2, 2, 5",0,0,0,5,IRAQ,0
5c6400cbcb937d00012d8866,6,1,Geography,GREECE,"RUSSIA, ICELAND","5, 5",0,0,0,5,RUSSIA,0
5c6400cbcb937d00012d8866,6,2,History & Politics,GREECE,"ICELAND, PORTUGAL, SPAIN","5, 4, 4",0,0,0,5,ICELAND,0
5c6400cbcb937d00012d8866,6,3,People & Culture,GREECE,"ICELAND, SWEDEN, GREECE, POLAND","5, 4, 6, 5",1,3,6,6,GREECE,1
5caddec9facb4c0016ed3652,1,1,Geography,BOTSWANA,KONGO,3,0,0,0,3,KONGO,0
5caddec9facb4c0016ed3652,1,2,History & Politics,BOTSWANA,KONGO,3,0,0,0,3,KONGO,0
5caddec9facb4c0016ed3652,1,3,People & Culture,BOTSWANA,KENYA,2,0,0,0,2,KENYA,0
5caddec9facb4c0016ed3652,2,1,Geography,GREECE,SLOVAKIA,5,0,0,0,5,SLOVAKIA,0
5caddec9facb4c0016ed3652,2,2,History & Politics,GREECE,SLOVAKIA,5,0,0,0,5,SLOVAKIA,0
5caddec9facb4c0016ed3652,2,3,People & Culture,GREECE,SLOVAKIA,5,0,0,0,5,SLOVAKIA,0
5caddec9facb4c0016ed3652,3,1,Geography,MONGOLIA,MONGOLIA,5,1,1,5,5,MONGOLIA,1
5caddec9facb4c0016ed3652,3,2,History & Politics,MONGOLIA,MONGOLIA,8,1,1,8,8,MONGOLIA,1
5caddec9facb4c0016ed3652,3,3,People & Culture,MONGOLIA,MONGOLIA,8,1,1,8,8,MONGOLIA,1
5caddec9facb4c0016ed3652,4,1,Geography,SWITZERLAND,FRANCE,3,0,0,0,3,FRANCE,0
5caddec9facb4c0016ed3652,4,2,History & Politics,SWITZERLAND,FRANCE,3,0,0,0,3,FRANCE,0
5caddec9facb4c0016ed3652,4,3,People & Culture,SWITZERLAND,AUSTRIA,5,0,0,0,5,AUSTRIA,0
5caddec9facb4c0016ed3652,5,1,Geography,SOUTH KOREA,KOREA,5,1,1,5,5,KOREA,1
5caddec9facb4c0016ed3652,5,2,History & Politics,SOUTH KOREA,KOREA,5,1,1,5,5,KOREA,1
5caddec9facb4c0016ed3652,5,3,People & Culture,SOUTH KOREA,KOREA,5,1,1,5,5,KOREA,1
5caddec9facb4c0016ed3652,6,1,Geography,COLOMBIA,COLUMBIA,4,1,1,4,4,COLUMBIA,1
5caddec9facb4c0016ed3652,6,2,History & Politics,COLOMBIA,COLUMBIA,4,1,1,4,4,COLUMBIA,1
5caddec9facb4c0016ed3652,6,3,People & Culture,COLOMBIA,COLUMBIA,5,1,1,5,5,COLUMBIA,1
5cc7443b836ddc0016fec706,1,1,Geography,SOUTH KOREA,"KOREA, MONGOLIA","8, 6",1,1,8,8,KOREA,1
5cc7443b836ddc0016fec706,1,2,History & Politics,SOUTH KOREA,"KOREA, MONGOLIA","8, 6",1,1,8,8,KOREA,1
5cc7443b836ddc0016fec706,1,3,People & Culture,SOUTH KOREA,"KOREA, MONGOLIA","8, 6",1,1,8,8,KOREA,1
5cc7443b836ddc0016fec706,2,1,Geography,SWITZERLAND,SWITZERLAND,5,1,1,5,5,SWITZERLAND,1
5cc7443b836ddc0016fec706,2,2,History & Politics,SWITZERLAND,SWITZERLAND,5,1,1,5,5,SWITZERLAND,1
5cc7443b836ddc0016fec706,2,3,People & Culture,SWITZERLAND,SWITZERLAND,5,1,1,5,5,SWITZERLAND,1
5cc7443b836ddc0016fec706,3,1,Geography,MONGOLIA,MONGOLIA,5,1,1,5,5,MONGOLIA,1
5cc7443b836ddc0016fec706,3,2,History & Politics,MONGOLIA,MONGOLIA,5,1,1,5,5,MONGOLIA,1
5cc7443b836ddc0016fec706,3,3,People & Culture,MONGOLIA,MONGOLIA,5,1,1,5,5,MONGOLIA,1
5cc7443b836ddc0016fec706,4,1,Geography,COLOMBIA,"VENEZUELA, COLUMBIA, BELIZE","5, 5, 5",1,2,5,5,VENEZUELA,0
5cc7443b836ddc0016fec706,4,2,History & Politics,COLOMBIA,"VENEZUELA, COLUMBIA, BELIZE","5, 5, 5",1,2,5,5,VENEZUELA,0
5cc7443b836ddc0016fec706,4,3,People & Culture,COLOMBIA,"VENEZUELA, COLUMBIA, BELIZE","5, 5, 5",1,2,5,5,VENEZUELA,0
5cc7443b836ddc0016fec706,5,1,Geography,GREECE,"CZEC REPUBLIC, SLOVAKIA, SLOVENIA","5, 6, 6",0,0,0,6,SLOVAKIA,0
5cc7443b836ddc0016fec706,5,2,History & Politics,GREECE,"CZEC REPUBLIC, SLOVAKIA, SLOVENIA, MACEDONIA","5, 6, 6, 6",0,0,0,6,SLOVAKIA,0
5cc7443b836ddc0016fec706,5,3,People & Culture,GREECE,"CZEC REPUBLIC, SLOVAKIA, SLOVENIA, MACEDONIA","5, 6, 6, 6",0,0,0,6,SLOVAKIA,0
5cc7443b836ddc0016fec706,6,1,Geography,BOTSWANA,"ZIMBABWE, SAHARA","5, 6",0,0,0,6,SAHARA,0
5cc7443b836ddc0016fec706,6,2,History & Politics,BOTSWANA,"ZIMBABWE, SAHARA","5, 6",0,0,0,6,SAHARA,0
5cc7443b836ddc0016fec706,6,3,People & Culture,BOTSWANA,"ZIMBABWE, SAHARA","5, 6",0,0,0,6,SAHARA,0
5d0c90dc3382180015624ad9,1,1,Geography,SWITZERLAND,GERMANY,6,0,0,0,6,GERMANY,0
5d0c90dc3382180015624ad9,1,2,History & Politics,SWITZERLAND,"GERMANY, LUXEMBOURG","6, 4",0,0,0,6,GERMANY,0
5d0c90dc3382180015624ad9,1,3,People & Culture,SWITZERLAND,"GERMANY, LUXEMBOURG, ROMANIA","6, 4, 6",0,0,0,6,GERMANY,0
5d0c90dc3382180015624ad9,2,1,Geography,GREECE,GERMANY,5,0,0,0,5,GERMANY,0
5d0c90dc3382180015624ad9,2,2,History & Politics,GREECE,"GERMANY, HOLLAND","5, 6",0,0,0,6,HOLLAND,0
5d0c90dc3382180015624ad9,2,3,People & Culture,GREECE,"GERMANY, HOLLAND, ROMANIA","5, 6, 6",0,0,0,6,HOLLAND,0
5d0c90dc3382180015624ad9,3,1,Geography,BOTSWANA,KENYA,5,0,0,0,5,KENYA,0
5d0c90dc3382180015624ad9,3,2,History & Politics,BOTSWANA,"KENYA, SOUTH AFRICA","5, 6",0,0,0,6,SOUTH AFRICA,0
5d0c90dc3382180015624ad9,3,3,People & Culture,BOTSWANA,"KENYA, SOUTH AFRICA, LESOTHO","5, 6, 1",0,0,0,6,SOUTH AFRICA,0
5d0c90dc3382180015624ad9,4,1,Geography,COLOMBIA,BRAZIL,5,0,0,0,5,BRAZIL,0
5d0c90dc3382180015624ad9,4,2,History & Politics,COLOMBIA,"BRAZIL, ARGENTINA","5, 6",0,0,0,6,ARGENTINA,0
5d0c90dc3382180015624ad9,4,3,People & Culture,COLOMBIA,"BRAZIL, ARGENTINA, COLUMBIA","5, 6, 2",1,3,2,6,ARGENTINA,0
5d0c90dc3382180015624ad9,5,1,Geography,SOUTH KOREA,RUSSIA,1,0,0,0,1,RUSSIA,0
5d0c90dc3382180015624ad9,5,2,History & Politics,SOUTH KOREA,"RUSSIA, BELARUS","1, 1",0,0,0,1,RUSSIA,0
5d0c90dc3382180015624ad9,5,3,People & Culture,SOUTH KOREA,"RUSSIA, BELARUS, KAZAKSTAN","1, 1, 1",0,0,0,1,RUSSIA,0
5d0c90dc3382180015624ad9,6,1,Geography,MONGOLIA,PAKISTAN,3,0,0,0,3,PAKISTAN,0
5d0c90dc3382180015624ad9,6,2,History & Politics,MONGOLIA,"PAKISTAN, BANGLADESH","3, 1",0,0,0,3,PAKISTAN,0
5d0c90dc3382180015624ad9,6,3,People & Culture,MONGOLIA,"PAKISTAN, BANGLADESH, NEPAL","3, 1, 1",0,0,0,3,PAKISTAN,0
